PaperlessBilling,StreamingTV,PaymentMethod,gender,OnlineBackup,TotalCharges,SeniorCitizen,PhoneService,Contract,Dependents,tenure,InternetService,ChargeRatio,OnlineSecurity,TechSupport,StreamingMovies,Partner,DeviceProtection,MultipleLines,MonthlyCharges,customerID,InternetSeniorContract,Churn,Pred_Churn,Pred_Churn_Prod
True,True,Bank transfer (automatic),Male,False,1938.9,1,Yes,Month-to-month,False,22,Fiber optic,88.13181818181819,False,False,True,True,False,No,89.75,1754-GKYPY,Fiber optic1Month-to-month,No,Yes,0.7936060053960982
True,False,Electronic check,Female,True,1676.95,0,Yes,Month-to-month,False,23,Fiber optic,72.9108695652174,False,False,False,False,False,Yes,79.15,4816-LXZYW,Fiber optic0Month-to-month,Yes,Yes,0.7557521893045674
False,True,Credit card (automatic),Male,True,5614.45,0,Yes,One year,False,56,Fiber optic,100.25803571428571,False,False,True,True,False,Yes,100.3,4710-FDUIZ,Fiber optic0One year,Yes,Yes,0.5242697210355688
True,False,Electronic check,Male,True,416.3,0,Yes,Month-to-month,False,5,Fiber optic,83.26,False,False,False,True,False,Yes,81.3,4143-OOBWZ,Fiber optic0Month-to-month,Yes,Yes,0.8890489568551113
True,False,Credit card (automatic),Male,False,176.2,0,Yes,Month-to-month,False,4,DSL,44.05,False,False,False,False,False,No,44.8,9348-YVOMK,DSL0Month-to-month,No,Yes,0.6465796638265477
True,True,Electronic check,Male,False,79.1,1,Yes,Month-to-month,False,1,Fiber optic,79.1,False,False,False,False,False,No,79.1,8580-AECUZ,Fiber optic1Month-to-month,Yes,Yes,0.9139992748686697
True,False,Bank transfer (automatic),Female,False,1643.55,1,Yes,Month-to-month,False,23,Fiber optic,71.45869565217392,True,False,False,False,False,No,75.4,3956-CJUST,Fiber optic1Month-to-month,No,Yes,0.6328925933525046
True,True,Mailed check,Male,False,1162.85,0,Yes,Month-to-month,True,13,Fiber optic,89.44999999999999,False,False,True,True,True,No,96.65,8844-TONUD,Fiber optic0Month-to-month,Yes,Yes,0.7529337884269742
True,True,Electronic check,Male,False,436.6,0,Yes,Month-to-month,False,8,DSL,54.575,False,False,False,False,False,Yes,59.25,7318-EIVKO,DSL0Month-to-month,No,Yes,0.676135922401541
False,True,Electronic check,Male,False,2564.3,0,Yes,Month-to-month,True,34,Fiber optic,75.42058823529412,False,False,False,True,False,No,78.3,1689-MRZQR,Fiber optic0Month-to-month,Yes,Yes,0.7034575429779325
True,True,Electronic check,Male,False,2686.05,0,Yes,Month-to-month,False,25,Fiber optic,107.44200000000001,True,True,True,False,True,No,105.5,5129-JLPIS,Fiber optic0Month-to-month,No,Yes,0.5922272239124913
False,False,Mailed check,Female,False,20.9,0,Yes,Month-to-month,False,1,No,20.9,False,False,False,False,False,No,20.9,7243-LCGGZ,No0Month-to-month,No,Yes,0.5668191137623636
False,False,Bank transfer (automatic),Female,True,333.55,0,Yes,Month-to-month,True,4,Fiber optic,83.3875,False,False,False,False,True,Yes,84.05,1565-RHDJD,Fiber optic0Month-to-month,Yes,Yes,0.828891402570436
True,True,Electronic check,Female,False,5464.65,0,Yes,Two year,False,57,Fiber optic,95.87105263157895,False,False,True,False,True,No,95.25,1447-PJGGA,Fiber optic0Two year,Yes,Yes,0.5086261016741955
False,False,Mailed check,Female,False,70.9,0,Yes,Month-to-month,False,1,Fiber optic,70.9,False,False,False,False,False,No,70.9,0151-ONTOV,Fiber optic0Month-to-month,Yes,Yes,0.8230968230343748
False,True,Electronic check,Male,False,2199.05,0,Yes,Month-to-month,True,25,Fiber optic,87.962,False,True,False,True,False,No,85.9,5522-NYKPB,Fiber optic0Month-to-month,No,Yes,0.5420210289450075
True,False,Electronic check,Female,False,135.2,0,Yes,Month-to-month,False,2,Fiber optic,67.6,False,False,False,False,False,No,69.7,4482-EWFMI,Fiber optic0Month-to-month,No,Yes,0.8881957427121614
True,False,Electronic check,Male,False,791.75,0,Yes,Month-to-month,False,11,Fiber optic,71.97727272727273,True,False,False,False,False,No,73.5,5108-ADXWO,Fiber optic0Month-to-month,Yes,Yes,0.6274414779557718
True,True,Electronic check,Male,True,773.65,0,Yes,Month-to-month,False,8,Fiber optic,96.70625,False,False,False,False,True,Yes,94.0,1567-DSCIC,Fiber optic0Month-to-month,Yes,Yes,0.8920116665688413
False,False,Mailed check,Male,False,19.2,0,Yes,Month-to-month,False,1,No,19.2,False,False,False,False,False,No,19.2,1663-MHLHE,No0Month-to-month,No,Yes,0.5583653852636057
True,False,Mailed check,Female,True,660.05,0,Yes,One year,True,10,DSL,66.005,False,False,True,True,True,No,65.9,7919-ZODZZ,DSL0One year,No,Yes,0.6563129214102332
True,False,Bank transfer (automatic),Female,False,48.45,0,Yes,Month-to-month,False,1,DSL,48.45,True,False,False,False,False,No,48.45,0623-GDISB,DSL0Month-to-month,No,Yes,0.744037219162276
True,False,Mailed check,Male,True,1600.25,0,Yes,Month-to-month,False,22,Fiber optic,72.73863636363636,False,False,False,False,False,Yes,78.85,5175-WLYXL,Fiber optic0Month-to-month,No,Yes,0.6451382865994504
True,False,Mailed check,Male,False,244.85,0,Yes,Month-to-month,False,3,Fiber optic,81.61666666666666,True,False,True,False,False,No,86.05,1212-GLHMD,Fiber optic0Month-to-month,No,Yes,0.7285914109212155
True,False,Electronic check,Female,True,1294.6,1,Yes,Month-to-month,False,18,Fiber optic,71.92222222222222,False,False,False,False,False,No,74.7,0439-IFYUN,Fiber optic1Month-to-month,No,Yes,0.7277216905538051
True,True,Bank transfer (automatic),Male,False,4750.95,1,Yes,Month-to-month,False,51,Fiber optic,93.15588235294118,True,False,False,True,True,Yes,93.8,8749-JMNKX,Fiber optic1Month-to-month,Yes,Yes,0.6198029142992109
True,False,Electronic check,Male,False,597.9,0,Yes,Month-to-month,False,9,Fiber optic,66.43333333333334,False,False,False,False,False,No,70.5,8270-RKSAP,Fiber optic0Month-to-month,No,Yes,0.7564606730068092
False,False,Electronic check,Male,False,70.4,0,Yes,Month-to-month,False,1,Fiber optic,70.4,False,False,False,False,False,No,70.4,4759-TRPLW,Fiber optic0Month-to-month,Yes,Yes,0.8776490144931549
True,True,Electronic check,Male,True,2184.85,1,Yes,Month-to-month,False,23,Fiber optic,94.99347826086957,False,False,True,True,True,Yes,104.45,5995-SNNEW,Fiber optic1Month-to-month,No,Yes,0.6316261277962616
True,False,Bank transfer (automatic),Male,False,331.85,0,No,Month-to-month,False,13,DSL,25.52692307692308,False,False,False,False,False,No phone service,25.15,3058-WQDRE,DSL0Month-to-month,No,Yes,0.5116991497571111
False,False,Electronic check,Male,False,46.3,1,Yes,Month-to-month,False,1,DSL,46.3,False,False,False,False,False,No,46.3,6185-TASNN,DSL1Month-to-month,No,Yes,0.9193903587163695
False,False,Bank transfer (automatic),Male,False,137.25,0,Yes,Month-to-month,False,3,DSL,45.75,False,False,False,False,False,Yes,50.4,9631-XEYKE,DSL0Month-to-month,No,Yes,0.7425861911331444
True,False,Electronic check,Male,False,74.7,1,Yes,Month-to-month,False,1,Fiber optic,74.7,False,False,False,False,False,Yes,74.7,5240-IJOQT,Fiber optic1Month-to-month,Yes,Yes,0.9504324681261552
True,False,Mailed check,Female,False,74.2,0,Yes,Month-to-month,False,2,DSL,37.1,False,False,False,False,False,No,45.25,3278-FSIXX,DSL0Month-to-month,No,Yes,0.7893249194646662
True,False,Bank transfer (automatic),Female,False,600.15,1,Yes,Month-to-month,False,8,Fiber optic,75.01875,False,False,False,False,True,No,74.05,4480-QQRHC,Fiber optic1Month-to-month,No,Yes,0.8601357787858145
True,False,Electronic check,Male,False,451.1,0,Yes,Month-to-month,False,7,Fiber optic,64.44285714285715,False,False,False,True,False,No,69.35,5027-QPKTE,Fiber optic0Month-to-month,Yes,Yes,0.795030447586407
True,True,Bank transfer (automatic),Male,False,1236.15,1,Yes,Month-to-month,False,21,DSL,58.86428571428572,False,False,False,False,True,No,60.05,8399-YNDCH,DSL1Month-to-month,Yes,Yes,0.6136875840982124
True,False,Mailed check,Female,True,79.15,0,Yes,Month-to-month,False,1,Fiber optic,79.15,False,False,False,False,False,Yes,79.15,2254-DLXRI,Fiber optic0Month-to-month,No,Yes,0.8949998754546016
False,False,Credit card (automatic),Male,False,2791.5,1,Yes,One year,False,45,DSL,62.03333333333333,True,False,True,False,True,No,62.7,0022-TCJCI,DSL1One year,Yes,Yes,0.5964324205581752
True,False,Electronic check,Male,False,1601.5,0,Yes,Month-to-month,True,18,Fiber optic,88.97222222222223,False,True,True,True,False,No,85.6,2027-CWDNU,Fiber optic0Month-to-month,No,Yes,0.6065555906769357
True,True,Electronic check,Male,False,3186.7,1,Yes,Month-to-month,False,36,Fiber optic,88.51944444444445,True,False,False,False,False,Yes,90.85,5281-BUZGT,Fiber optic1Month-to-month,Yes,Yes,0.6321010345295818
True,True,Electronic check,Female,True,2627.2,1,Yes,Month-to-month,False,30,Fiber optic,87.57333333333332,False,False,False,True,False,Yes,90.05,6267-DCFFZ,Fiber optic1Month-to-month,No,Yes,0.7743973118846305
True,False,Electronic check,Female,False,166.3,0,Yes,Month-to-month,False,2,Fiber optic,83.15,False,False,False,False,False,Yes,75.55,7817-BOQPW,Fiber optic0Month-to-month,Yes,Yes,0.9275647669185799
False,True,Electronic check,Male,True,550.6,0,Yes,Month-to-month,False,5,Fiber optic,110.12,False,False,True,False,True,Yes,105.3,6734-GMPVK,Fiber optic0Month-to-month,No,Yes,0.9443476473964865
True,False,Credit card (automatic),Female,True,102.75,0,Yes,Month-to-month,False,2,DSL,51.375,False,True,False,False,False,No,55.05,5208-HFSBT,DSL0Month-to-month,Yes,Yes,0.6949974478200677
False,False,Electronic check,Female,False,76.0,0,Yes,Month-to-month,False,1,Fiber optic,76.0,False,False,False,False,False,Yes,76.0,6960-HVYXR,Fiber optic0Month-to-month,Yes,Yes,0.9176518080890866
False,False,Electronic check,Female,False,46.0,1,Yes,Month-to-month,False,1,DSL,46.0,False,False,False,True,False,No,46.0,1976-CFOCS,DSL1Month-to-month,Yes,Yes,0.8770523512141762
False,True,Bank transfer (automatic),Female,False,1047.7,1,Yes,Month-to-month,False,11,Fiber optic,95.24545454545455,False,False,True,False,False,No,89.7,8999-BOHSE,Fiber optic1Month-to-month,Yes,Yes,0.8044779535092013
True,True,Electronic check,Female,True,3634.8,0,Yes,Month-to-month,False,34,Fiber optic,106.90588235294118,False,True,True,False,True,No,105.1,2874-YXVVA,Fiber optic0Month-to-month,No,Yes,0.6726377382792819
True,False,Credit card (automatic),Male,False,109.25,0,Yes,Month-to-month,False,2,DSL,54.625,False,True,False,False,False,No,50.2,6844-DZKRF,DSL0Month-to-month,No,Yes,0.6782036986924228
True,False,Credit card (automatic),Female,False,229.5,0,Yes,Month-to-month,False,3,Fiber optic,76.5,False,False,False,True,False,Yes,74.75,6424-ELEYH,Fiber optic0Month-to-month,Yes,Yes,0.8886358471957972
True,True,Bank transfer (automatic),Male,True,3959.35,0,Yes,Month-to-month,False,42,Fiber optic,94.2702380952381,False,False,False,True,True,Yes,95.25,7547-EKNFS,Fiber optic0Month-to-month,Yes,Yes,0.6772870651905448
False,False,Electronic check,Male,True,54.3,0,Yes,Month-to-month,False,1,DSL,54.3,False,False,False,False,False,Yes,54.3,6907-FLBER,DSL0Month-to-month,No,Yes,0.7291607627486631
True,True,Electronic check,Female,True,2967.35,1,Yes,Month-to-month,False,30,Fiber optic,98.91166666666666,False,False,True,False,False,Yes,99.7,6543-XRMYR,Fiber optic1Month-to-month,Yes,Yes,0.8285760190173781
False,False,Bank transfer (automatic),Female,True,2191.15,1,Yes,Month-to-month,False,25,Fiber optic,87.646,False,False,True,True,True,No,88.4,4526-ZJJTM,Fiber optic1Month-to-month,No,Yes,0.6145146915603603
False,False,Mailed check,Male,False,20.05,1,Yes,Month-to-month,False,1,No,20.05,False,False,False,False,False,No,20.05,5028-HTLJB,No1Month-to-month,Yes,Yes,0.6959682908148414
True,True,Electronic check,Female,True,5914.4,0,Yes,One year,False,56,Fiber optic,105.61428571428571,False,False,True,False,True,Yes,106.8,5035-PGZXH,Fiber optic0One year,No,Yes,0.6011955491727785
True,True,Electronic check,Male,True,4040.65,0,Yes,Month-to-month,False,39,Fiber optic,103.60641025641026,True,False,True,False,False,Yes,106.4,7048-GXDAY,Fiber optic0Month-to-month,No,Yes,0.7542241471334307
False,False,Bank transfer (automatic),Female,True,305.55,0,Yes,Month-to-month,False,4,Fiber optic,76.3875,False,False,False,False,False,Yes,77.95,7786-WBJYI,Fiber optic0Month-to-month,Yes,Yes,0.8561664096809576
False,False,Mailed check,Female,False,202.25,0,No,Month-to-month,False,4,DSL,50.5625,True,True,True,False,True,No phone service,48.25,1215-VFYVK,DSL0Month-to-month,No,Yes,0.7143581165436013
False,True,Electronic check,Male,False,639.7,0,Yes,Month-to-month,False,7,Fiber optic,91.38571428571429,False,False,True,False,False,Yes,96.2,4060-LDNLU,Fiber optic0Month-to-month,No,Yes,0.9010295255130558
False,False,Electronic check,Male,False,1747.2,0,Yes,Month-to-month,True,21,Fiber optic,83.2,True,False,False,False,False,Yes,80.35,7964-VEXDG,Fiber optic0Month-to-month,No,Yes,0.5278477192733527
False,True,Electronic check,Male,True,5581.05,0,Yes,Month-to-month,False,56,Fiber optic,99.66160714285715,False,False,True,False,False,Yes,98.6,2208-UGTGR,Fiber optic0Month-to-month,No,Yes,0.5665416402980548
True,False,Electronic check,Male,False,81.05,0,Yes,Month-to-month,True,1,Fiber optic,81.05,False,False,True,True,False,No,81.05,2018-QKYGT,Fiber optic0Month-to-month,No,Yes,0.9318543900216925
True,True,Electronic check,Female,False,1511.2,1,Yes,Month-to-month,False,16,Fiber optic,94.45,False,True,True,False,False,No,94.45,4385-GZQXV,Fiber optic1Month-to-month,Yes,Yes,0.7796628928983104
False,False,Mailed check,Female,False,44.4,0,Yes,Month-to-month,False,1,DSL,44.4,False,False,False,False,False,No,44.4,0415-MOSGF,DSL0Month-to-month,Yes,Yes,0.6177116945348385
False,False,Credit card (automatic),Male,False,190.05,0,Yes,Month-to-month,True,2,Fiber optic,95.025,False,True,True,True,True,No,90.0,3703-VAVCL,Fiber optic0Month-to-month,Yes,Yes,0.7890633765260586
True,False,Bank transfer (automatic),Male,False,661.25,0,Yes,Month-to-month,True,9,Fiber optic,73.47222222222223,False,False,False,True,True,Yes,79.35,4910-AQFFX,Fiber optic0Month-to-month,Yes,Yes,0.7902599837216163
True,True,Electronic check,Female,False,232.35,0,Yes,Month-to-month,False,3,Fiber optic,77.45,False,False,False,False,False,No,80.5,6357-JJPQT,Fiber optic0Month-to-month,No,Yes,0.9290771660553688
False,False,Bank transfer (automatic),Female,False,161.45,0,No,Month-to-month,False,6,DSL,26.90833333333333,True,False,False,False,False,No phone service,29.45,6624-JDRDS,DSL0Month-to-month,No,Yes,0.6262093112664924
True,False,Mailed check,Female,False,42.45,0,Yes,Month-to-month,False,2,No,21.225,False,False,False,False,False,No,20.45,3594-IVHJZ,No0Month-to-month,No,Yes,0.5037770261938318
True,True,Electronic check,Male,False,415.55,0,Yes,Month-to-month,False,5,Fiber optic,83.11,False,False,False,False,False,No,80.6,7563-BIUPC,Fiber optic0Month-to-month,Yes,Yes,0.906023104954047
True,True,Electronic check,Female,False,1581.2,1,Yes,Month-to-month,False,16,Fiber optic,98.825,False,False,True,False,False,Yes,96.4,8245-UMPYT,Fiber optic1Month-to-month,Yes,Yes,0.9321601683180303
False,False,Electronic check,Male,False,20.65,0,Yes,Month-to-month,False,1,No,20.65,False,False,False,False,False,No,20.65,5088-QZLRL,No0Month-to-month,No,Yes,0.6736357894473822
True,True,Electronic check,Female,False,715.0,0,Yes,Month-to-month,False,7,Fiber optic,102.14285714285714,False,True,True,False,True,No,100.4,0722-SVSFK,Fiber optic0Month-to-month,No,Yes,0.8817702778587522
True,False,Electronic check,Male,False,75.3,0,Yes,Month-to-month,False,1,Fiber optic,75.3,False,False,False,False,False,Yes,75.3,9787-XVQIU,Fiber optic0Month-to-month,Yes,Yes,0.9292646908057847
True,True,Mailed check,Female,False,3467.0,0,Yes,One year,True,33,Fiber optic,105.06060606060606,True,False,True,True,True,Yes,103.7,5136-KCKGI,Fiber optic0One year,Yes,Yes,0.5054963951540342
True,True,Electronic check,Female,True,3930.6,1,Yes,Month-to-month,False,42,Fiber optic,93.58571428571429,False,False,False,True,True,Yes,95.55,4690-PKDQG,Fiber optic1Month-to-month,No,Yes,0.7894108856609726
True,True,Electronic check,Female,True,3655.45,1,Yes,Month-to-month,False,33,Fiber optic,110.77121212121212,False,True,True,False,True,Yes,110.45,3336-JORSO,Fiber optic1Month-to-month,Yes,Yes,0.6301100039297465
False,True,Bank transfer (automatic),Male,False,1857.25,1,Yes,Month-to-month,False,21,Fiber optic,88.44047619047619,False,False,False,True,True,No,86.55,7658-UYUQS,Fiber optic1Month-to-month,No,Yes,0.604930370623101
True,False,Mailed check,Male,False,202.3,0,Yes,Month-to-month,False,4,DSL,50.575,False,True,False,False,False,No,50.8,6257-RJOHI,DSL0Month-to-month,No,Yes,0.6287160381654412
False,False,Mailed check,Male,False,50.75,0,Yes,Month-to-month,False,1,DSL,50.75,False,False,False,False,False,Yes,50.75,2103-ZRXFN,DSL0Month-to-month,No,Yes,0.6726372535296081
True,True,Credit card (automatic),Male,False,181.65,1,Yes,Month-to-month,False,2,Fiber optic,90.825,False,False,True,True,True,No,95.5,4929-XIHVW,Fiber optic1Month-to-month,No,Yes,0.9024636461578919
True,True,Electronic check,Male,False,1021.75,0,Yes,Month-to-month,False,12,Fiber optic,85.14583333333333,False,False,False,False,True,Yes,89.55,5348-CAGXB,Fiber optic0Month-to-month,No,Yes,0.8103851032223399
True,True,Electronic check,Male,True,5124.55,0,Yes,Month-to-month,False,47,Fiber optic,109.03297872340426,False,True,True,True,True,Yes,109.55,6599-RCLCJ,Fiber optic0Month-to-month,Yes,Yes,0.6468271221382177
False,False,Credit card (automatic),Female,False,19.4,0,Yes,Month-to-month,False,1,No,19.4,False,False,False,False,False,No,19.4,2220-IAHLS,No0Month-to-month,No,Yes,0.6048091650477774
True,False,Credit card (automatic),Female,False,216.75,0,Yes,Month-to-month,False,3,Fiber optic,72.25,False,False,False,True,False,Yes,75.15,5570-PTWEH,Fiber optic0Month-to-month,Yes,Yes,0.889961927530142
True,False,Mailed check,Male,False,1130.85,0,Yes,Month-to-month,False,15,Fiber optic,75.39,False,False,False,False,False,Yes,76.0,3315-TOTBP,Fiber optic0Month-to-month,Yes,Yes,0.6604104431303371
True,False,Electronic check,Female,False,711.15,0,Yes,Month-to-month,False,15,DSL,47.41,False,False,False,True,False,Yes,51.1,1101-SSWAG,DSL0Month-to-month,No,Yes,0.5784222611414482
True,True,Electronic check,Male,True,3066.45,0,Yes,One year,False,31,Fiber optic,98.91774193548386,False,False,True,False,True,Yes,103.45,7774-OJSXI,Fiber optic0One year,Yes,Yes,0.7329112553729104
True,False,Mailed check,Male,False,20.05,0,Yes,Month-to-month,False,1,No,20.05,False,False,False,False,False,No,20.05,4661-NJEUX,No0Month-to-month,No,Yes,0.597167287607671
True,True,Bank transfer (automatic),Female,True,2239.65,0,Yes,Month-to-month,True,20,Fiber optic,111.9825,False,False,True,True,True,Yes,105.85,2249-YPRNG,Fiber optic0Month-to-month,Yes,Yes,0.8241732504264677
True,True,Electronic check,Female,False,1312.15,0,Yes,Month-to-month,True,16,Fiber optic,82.009375,False,False,False,False,False,No,81.0,9560-ARGQJ,Fiber optic0Month-to-month,Yes,Yes,0.7889205624235979
True,False,Mailed check,Female,False,19.1,0,Yes,Month-to-month,False,1,No,19.1,False,False,False,False,False,No,19.1,6121-VZNQB,No0Month-to-month,Yes,Yes,0.6121872590074543
